Track Name,Artist,Album,Thumbnail URL,Track ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
La Bebe - Remix,"Yng Lvcas, Peso Pluma",La Bebe (Remix),https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9,2UW7JaomAMuX9pZrjVpHAU,0.812,0.479,2.0,-5.678,0.0,0.333,0.213,1.21e-06,0.0756,0.559,169.922,audio_features,2UW7JaomAMuX9pZrjVpHAU,spotify:track:2UW7JaomAMuX9pZrjVpHAU,https://api.spotify.com/v1/tracks/2UW7JaomAMuX9pZrjVpHAU,https://api.spotify.com/v1/audio-analysis/2UW7JaomAMuX9pZrjVpHAU,234353.0,4.0
Until I Found You (with Em Beihold) - Em Beihold Version,"Stephen Sanchez, Em Beihold",Until I Found You (Em Beihold Version),https://i.scdn.co/image/ab67616d0000b2732bf0876d42b90a8852ad6244,1Y3LN4zO1Edc2EluIoSPJN,0.551,0.55,10.0,-5.339,1.0,0.0286,0.777,0.0,0.202,0.342,101.19,audio_features,1Y3LN4zO1Edc2EluIoSPJN,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/tracks/1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/audio-analysis/1Y3LN4zO1Edc2EluIoSPJN,176440.0,3.0
TQG,"KAROL G, Shakira",MAÑANA SERÁ BONITO,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335,0DWdj2oZMBFSzRsi2Cvfzf,0.587,0.647,4.0,-3.385,0.0,0.327,0.619,0.0,0.106,0.686,90.123,audio_features,0DWdj2oZMBFSzRsi2Cvfzf,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,https://api.spotify.com/v1/tracks/0DWdj2oZMBFSzRsi2Cvfzf,https://api.spotify.com/v1/audio-analysis/0DWdj2oZMBFSzRsi2Cvfzf,197933.0,4.0
Here With Me,d4vd,Petals to Thorns,https://i.scdn.co/image/ab67616d0000b27364fa1bda999f4fbd2b7c4bb7,5LrN7yUQAzvthd4QujgPFr,0.575,0.45,4.0,-9.306,1.0,0.0259,0.531,6.59e-05,0.124,0.263,132.039,audio_features,5LrN7yUQAzvthd4QujgPFr,spotify:track:5LrN7yUQAzvthd4QujgPFr,https://api.spotify.com/v1/tracks/5LrN7yUQAzvthd4QujgPFr,https://api.spotify.com/v1/audio-analysis/5LrN7yUQAzvthd4QujgPFr,242485.0,4.0
Hey Mor,"Ozuna, Feid",OzuTochi,https://i.scdn.co/image/ab67616d0000b273125624f2e04f5a1ccb0dfb45,1zsPaEkglFvxjAhrM8yhpr,0.901,0.589,1.0,-6.713,0.0,0.289,0.00302,0.000237,0.0992,0.399,98.002,audio_features,1zsPaEkglFvxjAhrM8yhpr,spotify:track:1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/tracks/1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/audio-analysis/1zsPaEkglFvxjAhrM8yhpr,196600.0,4.0
Flashing Lights,"Kanye West, Dwele",Graduation,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,5TRPicyLGbAF2LGBFbHGvO,0.639,0.628,6.0,-7.578,0.0,0.0398,0.0381,0.0,0.386,0.43,90.482,audio_features,5TRPicyLGbAF2LGBFbHGvO,spotify:track:5TRPicyLGbAF2LGBFbHGvO,https://api.spotify.com/v1/tracks/5TRPicyLGbAF2LGBFbHGvO,https://api.spotify.com/v1/audio-analysis/5TRPicyLGbAF2LGBFbHGvO,237507.0,4.0
Don’t Blame Me,Taylor Swift,reputation,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,1R0a2iXumgCiFb7HEZ7gUE,0.615,0.534,9.0,-6.719,0.0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,audio_features,1R0a2iXumgCiFb7HEZ7gUE,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,https://api.spotify.com/v1/tracks/1R0a2iXumgCiFb7HEZ7gUE,https://api.spotify.com/v1/audio-analysis/1R0a2iXumgCiFb7HEZ7gUE,236413.0,4.0
SNAP,Rosa Linn,SNAP,https://i.scdn.co/image/ab67616d0000b273927f72f3739f256fb01d1470,76OGwb5RA9h4FxQPT33ekc,0.565,0.636,0.0,-8.198,1.0,0.0638,0.107,9.9e-06,0.447,0.525,170.01,audio_features,76OGwb5RA9h4FxQPT33ekc,spotify:track:76OGwb5RA9h4FxQPT33ekc,https://api.spotify.com/v1/tracks/76OGwb5RA9h4FxQPT33ekc,https://api.spotify.com/v1/audio-analysis/76OGwb5RA9h4FxQPT33ekc,179551.0,4.0
Late Night Talking,Harry Styles,Harry's House,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,1qEmFfgcLObUfQm0j1W2CK,0.714,0.728,10.0,-4.595,1.0,0.0468,0.298,0.0,0.106,0.901,114.996,audio_features,1qEmFfgcLObUfQm0j1W2CK,spotify:track:1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/tracks/1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/audio-analysis/1qEmFfgcLObUfQm0j1W2CK,177955.0,4.0
Ella Baila Sola,"Eslabon Armado, Peso Pluma",DESVELADO,https://i.scdn.co/image/ab67616d0000b2732071a0c79802d9375a53bfef,3qQbCzHBycnDpGskqOWY0E,0.668,0.758,5.0,-5.176,0.0,0.0332,0.483,1.89e-05,0.0837,0.834,147.989,audio_features,3qQbCzHBycnDpGskqOWY0E,spotify:track:3qQbCzHBycnDpGskqOWY0E,https://api.spotify.com/v1/tracks/3qQbCzHBycnDpGskqOWY0E,https://api.spotify.com/v1/audio-analysis/3qQbCzHBycnDpGskqOWY0E,165671.0,3.0
Lost,Frank Ocean,channel ORANGE,https://i.scdn.co/image/ab67616d0000b2737aede4855f6d0d738012e2e5,3GZD6HmiNUhxXYf8Gch723,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,audio_features,3GZD6HmiNUhxXYf8Gch723,spotify:track:3GZD6HmiNUhxXYf8Gch723,https://api.spotify.com/v1/tracks/3GZD6HmiNUhxXYf8Gch723,https://api.spotify.com/v1/audio-analysis/3GZD6HmiNUhxXYf8Gch723,234093.0,4.0
Summertime Sadness,Lana Del Rey,Born To Die – Paradise Edition (Special Version),https://i.scdn.co/image/ab67616d0000b273cb76604d9c5963544cf5be64,1Ist6PR2BZR3n2z2Y5R6S1,0.566,0.647,1.0,-6.815,0.0,0.0335,0.0477,0.0,0.121,0.22,111.96,audio_features,1Ist6PR2BZR3n2z2Y5R6S1,spotify:track:1Ist6PR2BZR3n2z2Y5R6S1,https://api.spotify.com/v1/tracks/1Ist6PR2BZR3n2z2Y5R6S1,https://api.spotify.com/v1/audio-analysis/1Ist6PR2BZR3n2z2Y5R6S1,264773.0,4.0
Video Games,Lana Del Rey,Born To Die – Paradise Edition (Special Version),https://i.scdn.co/image/ab67616d0000b273cb76604d9c5963544cf5be64,3WD91HQDBIavSapet3ZpjG,0.39,0.252,6.0,-9.666,0.0,0.0298,0.808,0.0,0.0887,0.181,122.053,audio_features,3WD91HQDBIavSapet3ZpjG,spotify:track:3WD91HQDBIavSapet3ZpjG,https://api.spotify.com/v1/tracks/3WD91HQDBIavSapet3ZpjG,https://api.spotify.com/v1/audio-analysis/3WD91HQDBIavSapet3ZpjG,281947.0,4.0
Delicate,Taylor Swift,reputation,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,6NFyWDv5CjfwuzoCkw47Xf,0.75,0.404,9.0,-10.178,0.0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,audio_features,6NFyWDv5CjfwuzoCkw47Xf,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,https://api.spotify.com/v1/tracks/6NFyWDv5CjfwuzoCkw47Xf,https://api.spotify.com/v1/audio-analysis/6NFyWDv5CjfwuzoCkw47Xf,232253.0,4.0
My Girl,The Temptations,The Temptations Sing Smokey,https://i.scdn.co/image/ab67616d0000b2731a5b6271ae1c8497df20916e,745H5CctFr12Mo7cqa1BMH,0.574,0.418,0.0,-10.739,1.0,0.0345,0.636,0.0,0.0961,0.692,104.57,audio_features,745H5CctFr12Mo7cqa1BMH,spotify:track:745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/tracks/745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/audio-analysis/745H5CctFr12Mo7cqa1BMH,165000.0,4.0
Firework,Katy Perry,Teenage Dream,https://i.scdn.co/image/ab67616d0000b273937af329667311f4b2831616,4r6eNCsrZnQWJzzvFh4nlg,0.638,0.831,8.0,-5.039,1.0,0.049,0.142,0.0,0.113,0.649,124.071,audio_features,4r6eNCsrZnQWJzzvFh4nlg,spotify:track:4r6eNCsrZnQWJzzvFh4nlg,https://api.spotify.com/v1/tracks/4r6eNCsrZnQWJzzvFh4nlg,https://api.spotify.com/v1/audio-analysis/4r6eNCsrZnQWJzzvFh4nlg,227893.0,4.0
PRC,"Peso Pluma, Natanael Cano",GÉNESIS,https://i.scdn.co/image/ab67616d0000b2737be314e2f66a9f7ee732395e,0cNSq9T5l8gZnpY14rsTR2,0.784,0.826,7.0,-6.34,0.0,0.0538,0.0965,7.09e-05,0.123,0.893,138.078,audio_features,0cNSq9T5l8gZnpY14rsTR2,spotify:track:0cNSq9T5l8gZnpY14rsTR2,https://api.spotify.com/v1/tracks/0cNSq9T5l8gZnpY14rsTR2,https://api.spotify.com/v1/audio-analysis/0cNSq9T5l8gZnpY14rsTR2,184066.0,3.0
Roxanne,The Police,Outlandos D'Amour (Remastered 2003),https://i.scdn.co/image/ab67616d0000b2732043dd3544a339547d04b436,3EYOJ48Et32uATr9ZmLnAo,0.618,0.748,0.0,-8.905,1.0,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,audio_features,3EYOJ48Et32uATr9ZmLnAo,spotify:track:3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/tracks/3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/audio-analysis/3EYOJ48Et32uATr9ZmLnAo,191947.0,4.0
Lovin On Me,Jack Harlow,Lovin On Me,https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8,4xhsWYTOGcal8zt0J161CU,0.943,0.558,2.0,-4.911,1.0,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,audio_features,4xhsWYTOGcal8zt0J161CU,spotify:track:4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/tracks/4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/audio-analysis/4xhsWYTOGcal8zt0J161CU,138411.0,4.0
What's My Age Again?,blink-182,Enema Of The State,https://i.scdn.co/image/ab67616d0000b2736da502e35a7a3e48de2b0f74,4LJhJ6DQS7NwE7UKtvcM52,0.391,0.951,6.0,-7.419,1.0,0.0688,0.012,0.000446,0.0878,0.468,157.663,audio_features,4LJhJ6DQS7NwE7UKtvcM52,spotify:track:4LJhJ6DQS7NwE7UKtvcM52,https://api.spotify.com/v1/tracks/4LJhJ6DQS7NwE7UKtvcM52,https://api.spotify.com/v1/audio-analysis/4LJhJ6DQS7NwE7UKtvcM52,148360.0,4.0
I Miss You,blink-182,blink-182,https://i.scdn.co/image/ab67616d0000b2730a4ae12eb3a9fb7e3815001c,1oTo3ijRbaDAtrjJrGAPSw,0.655,0.781,11.0,-6.547,1.0,0.034,0.00103,5.33e-06,0.0867,0.584,110.024,audio_features,1oTo3ijRbaDAtrjJrGAPSw,spotify:track:1oTo3ijRbaDAtrjJrGAPSw,https://api.spotify.com/v1/tracks/1oTo3ijRbaDAtrjJrGAPSw,https://api.spotify.com/v1/audio-analysis/1oTo3ijRbaDAtrjJrGAPSw,227240.0,4.0
Forever Young - 2019 Remaster,Alphaville,Forever Young (Super Deluxe Edition; 2019 Remaster),https://i.scdn.co/image/ab67616d0000b273c5c6cddc4cdce692d2c9c630,6XHNIbru8xGohLzHNgxQvF,0.483,0.471,9.0,-9.711,0.0,0.0284,0.397,0.000336,0.331,0.291,137.012,audio_features,6XHNIbru8xGohLzHNgxQvF,spotify:track:6XHNIbru8xGohLzHNgxQvF,https://api.spotify.com/v1/tracks/6XHNIbru8xGohLzHNgxQvF,https://api.spotify.com/v1/audio-analysis/6XHNIbru8xGohLzHNgxQvF,226000.0,4.0
Breakeven,The Script,The Script,https://i.scdn.co/image/ab67616d0000b273b526ba531c80ed208cd428ed,285hMzLhJwHVLe9QT9qilk,0.63,0.696,10.0,-4.501,1.0,0.0242,0.144,0.0,0.0835,0.491,94.034,audio_features,285hMzLhJwHVLe9QT9qilk,spotify:track:285hMzLhJwHVLe9QT9qilk,https://api.spotify.com/v1/tracks/285hMzLhJwHVLe9QT9qilk,https://api.spotify.com/v1/audio-analysis/285hMzLhJwHVLe9QT9qilk,261427.0,4.0
You Make My Dreams (Come True),Daryl Hall & John Oates,Voices,https://i.scdn.co/image/ab67616d0000b273fe1a9aa59e3c6189a09ae37a,4o6BgsqLIBViaGVbx5rbRk,0.751,0.501,5.0,-12.151,1.0,0.0551,0.234,0.112,0.0467,0.902,167.057,audio_features,4o6BgsqLIBViaGVbx5rbRk,spotify:track:4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/tracks/4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/audio-analysis/4o6BgsqLIBViaGVbx5rbRk,190627.0,4.0
The Reason,Hoobastank,The Reason (20th Anniversary),https://i.scdn.co/image/ab67616d0000b27384366df7e9b8adcb2ccf71e5,5B5eTk7DF8KVp1zpQoY1XY,0.474,0.671,4.0,-4.649,1.0,0.0289,0.0129,0.0,0.159,0.0682,82.94,audio_features,5B5eTk7DF8KVp1zpQoY1XY,spotify:track:5B5eTk7DF8KVp1zpQoY1XY,https://api.spotify.com/v1/tracks/5B5eTk7DF8KVp1zpQoY1XY,https://api.spotify.com/v1/audio-analysis/5B5eTk7DF8KVp1zpQoY1XY,232800.0,4.0
Reminder,The Weeknd,Starboy,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,37F0uwRSrdzkBiuj0D5UHI,0.705,0.505,8.0,-6.923,1.0,0.193,0.142,0.0,0.164,0.388,160.053,audio_features,37F0uwRSrdzkBiuj0D5UHI,spotify:track:37F0uwRSrdzkBiuj0D5UHI,https://api.spotify.com/v1/tracks/37F0uwRSrdzkBiuj0D5UHI,https://api.spotify.com/v1/audio-analysis/37F0uwRSrdzkBiuj0D5UHI,218880.0,4.0
Until I Found You,Stephen Sanchez,Until I Found You,https://i.scdn.co/image/ab67616d0000b2738792c3e96f8ab97a767c5d0c,0T5iIrXA4p5GsubkhuBIKV,0.539,0.508,10.0,-6.05,1.0,0.0288,0.727,0.0,0.174,0.227,101.358,audio_features,0T5iIrXA4p5GsubkhuBIKV,spotify:track:0T5iIrXA4p5GsubkhuBIKV,https://api.spotify.com/v1/tracks/0T5iIrXA4p5GsubkhuBIKV,https://api.spotify.com/v1/audio-analysis/0T5iIrXA4p5GsubkhuBIKV,177720.0,3.0
Empire State Of Mind,"JAY-Z, Alicia Keys",The Blueprint 3,https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10,2igwFfvr1OAGX9SKDCPBwO,0.491,0.956,11.0,-1.538,1.0,0.392,0.0295,0.0,0.46,0.811,173.585,audio_features,2igwFfvr1OAGX9SKDCPBwO,spotify:track:2igwFfvr1OAGX9SKDCPBwO,https://api.spotify.com/v1/tracks/2igwFfvr1OAGX9SKDCPBwO,https://api.spotify.com/v1/audio-analysis/2igwFfvr1OAGX9SKDCPBwO,276920.0,4.0
S&M,Rihanna,Loud (Japan Version),https://i.scdn.co/image/ab67616d0000b2731c8ca4907c9f187456fe3f2c,7ySUcLPVX7KudhnmNcgY2D,0.769,0.685,1.0,-5.019,1.0,0.041,0.0105,0.000124,0.0887,0.836,127.977,audio_features,7ySUcLPVX7KudhnmNcgY2D,spotify:track:7ySUcLPVX7KudhnmNcgY2D,https://api.spotify.com/v1/tracks/7ySUcLPVX7KudhnmNcgY2D,https://api.spotify.com/v1/audio-analysis/7ySUcLPVX7KudhnmNcgY2D,243600.0,4.0
"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,Greatest,https://i.scdn.co/image/ab67616d0000b27352038992fc6d7868f31d23b7,3mRM4NM8iO7UBqrSigCQFH,0.703,0.827,10.0,-7.179,0.0,0.0343,0.032,0.00636,0.179,0.944,103.564,audio_features,3mRM4NM8iO7UBqrSigCQFH,spotify:track:3mRM4NM8iO7UBqrSigCQFH,https://api.spotify.com/v1/tracks/3mRM4NM8iO7UBqrSigCQFH,https://api.spotify.com/v1/audio-analysis/3mRM4NM8iO7UBqrSigCQFH,285373.0,4.0
Paint The Town Red,Doja Cat,Paint The Town Red,https://i.scdn.co/image/ab67616d0000b2737acee948ecac8380c1b6ce30,4dHRp03oxqJQfjGU8ECo7v,0.841,0.558,2.0,-8.519,0.0,0.246,0.255,6.5e-06,0.0955,0.746,99.959,audio_features,4dHRp03oxqJQfjGU8ECo7v,spotify:track:4dHRp03oxqJQfjGU8ECo7v,https://api.spotify.com/v1/tracks/4dHRp03oxqJQfjGU8ECo7v,https://api.spotify.com/v1/audio-analysis/4dHRp03oxqJQfjGU8ECo7v,231750.0,4.0
Big Poppa - 2007 Remaster,The Notorious B.I.G.,Greatest Hits,https://i.scdn.co/image/ab67616d0000b273639fea4197e676cfe9512e04,63BcfK6YAzJYeISaTPr6IO,0.765,0.671,9.0,-5.249,0.0,0.278,0.344,0.0,0.0506,0.798,84.5,audio_features,63BcfK6YAzJYeISaTPr6IO,spotify:track:63BcfK6YAzJYeISaTPr6IO,https://api.spotify.com/v1/tracks/63BcfK6YAzJYeISaTPr6IO,https://api.spotify.com/v1/audio-analysis/63BcfK6YAzJYeISaTPr6IO,249867.0,4.0
we fell in love in october,girl in red,we fell in love in october / October Passed Me By,https://i.scdn.co/image/ab67616d0000b273d6839051c4760457e1a60b2a,6IPwKM3fUUzlElbvKw2sKl,0.566,0.366,7.0,-12.808,1.0,0.028,0.113,0.181,0.155,0.237,129.96,audio_features,6IPwKM3fUUzlElbvKw2sKl,spotify:track:6IPwKM3fUUzlElbvKw2sKl,https://api.spotify.com/v1/tracks/6IPwKM3fUUzlElbvKw2sKl,https://api.spotify.com/v1/audio-analysis/6IPwKM3fUUzlElbvKw2sKl,184154.0,4.0
favorite crime,Olivia Rodrigo,SOUR,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,5JCoSi02qi3jJeHdZXMmR8,0.369,0.272,9.0,-10.497,1.0,0.0364,0.866,0.0,0.147,0.218,172.929,audio_features,5JCoSi02qi3jJeHdZXMmR8,spotify:track:5JCoSi02qi3jJeHdZXMmR8,https://api.spotify.com/v1/tracks/5JCoSi02qi3jJeHdZXMmR8,https://api.spotify.com/v1/audio-analysis/5JCoSi02qi3jJeHdZXMmR8,152667.0,4.0
Should I Stay or Should I Go - Remastered,The Clash,Combat Rock (Remastered),https://i.scdn.co/image/ab67616d0000b27325a4df452a3c42ccc2e9288b,39shmbIHICJ2Wxnk1fPSdz,0.743,0.836,2.0,-6.465,1.0,0.116,0.0804,0.0,0.384,0.82,113.375,audio_features,39shmbIHICJ2Wxnk1fPSdz,spotify:track:39shmbIHICJ2Wxnk1fPSdz,https://api.spotify.com/v1/tracks/39shmbIHICJ2Wxnk1fPSdz,https://api.spotify.com/v1/audio-analysis/39shmbIHICJ2Wxnk1fPSdz,188987.0,4.0
Don't Call Me Up,Mabel,High Expectations,https://i.scdn.co/image/ab67616d0000b273fb4278cf3d557dc89ca80ad5,5Xc9L411IGVexidbaF7CHG,0.684,0.872,9.0,-2.85,1.0,0.124,0.31,3.18e-06,0.0725,0.261,98.891,audio_features,5Xc9L411IGVexidbaF7CHG,spotify:track:5Xc9L411IGVexidbaF7CHG,https://api.spotify.com/v1/tracks/5Xc9L411IGVexidbaF7CHG,https://api.spotify.com/v1/audio-analysis/5Xc9L411IGVexidbaF7CHG,178493.0,4.0
No Scrubs,TLC,Fanmail,https://i.scdn.co/image/ab67616d0000b27361ffafd5e31a37336531cf95,1KGi9sZVMeszgZOWivFpxs,0.743,0.675,8.0,-4.267,0.0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,audio_features,1KGi9sZVMeszgZOWivFpxs,spotify:track:1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/tracks/1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/audio-analysis/1KGi9sZVMeszgZOWivFpxs,214400.0,4.0
greedy,Tate McRae,THINK LATER,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8,6wCv0m87EJ6kYGUi5c0kbG,0.752,0.701,6.0,-3.542,0.0,0.0342,0.27,0.0,0.215,0.836,111.02,audio_features,6wCv0m87EJ6kYGUi5c0kbG,spotify:track:6wCv0m87EJ6kYGUi5c0kbG,https://api.spotify.com/v1/tracks/6wCv0m87EJ6kYGUi5c0kbG,https://api.spotify.com/v1/audio-analysis/6wCv0m87EJ6kYGUi5c0kbG,129687.0,1.0
Just Dance,"Lady Gaga, Colby O'Donis",The Fame,https://i.scdn.co/image/ab67616d0000b273613aaa3ae566d9f36008aed0,2x7MyWybabEz6Y6wvHuwGE,0.822,0.739,1.0,-4.541,0.0,0.0311,0.0264,4.28e-05,0.181,0.745,118.99,audio_features,2x7MyWybabEz6Y6wvHuwGE,spotify:track:2x7MyWybabEz6Y6wvHuwGE,https://api.spotify.com/v1/tracks/2x7MyWybabEz6Y6wvHuwGE,https://api.spotify.com/v1/audio-analysis/2x7MyWybabEz6Y6wvHuwGE,241933.0,4.0
Only Girl (In The World),Rihanna,Loud,https://i.scdn.co/image/ab67616d0000b27331548865f7c729290b96c794,6jAsmDJI8iPhGWtS27kZ67,0.786,0.716,11.0,-4.253,0.0,0.0409,0.101,1.62e-05,0.0557,0.596,125.924,audio_features,6jAsmDJI8iPhGWtS27kZ67,spotify:track:6jAsmDJI8iPhGWtS27kZ67,https://api.spotify.com/v1/tracks/6jAsmDJI8iPhGWtS27kZ67,https://api.spotify.com/v1/audio-analysis/6jAsmDJI8iPhGWtS27kZ67,235520.0,4.0
Way down We Go,KALEO,A/B,https://i.scdn.co/image/ab67616d0000b273f793a842c1642b09a768a63b,0y1QJc3SJVPKJ1OvFmFqe6,0.489,0.505,10.0,-8.022,0.0,0.117,0.579,0.000333,0.104,0.337,163.255,audio_features,0y1QJc3SJVPKJ1OvFmFqe6,spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,https://api.spotify.com/v1/tracks/0y1QJc3SJVPKJ1OvFmFqe6,https://api.spotify.com/v1/audio-analysis/0y1QJc3SJVPKJ1OvFmFqe6,213707.0,4.0
With Or Without You,U2,U218 Singles,https://i.scdn.co/image/ab67616d0000b273b7bea3d01f04e6d0408d2afe,6QPhpvO1pWDS91EsEmzsbc,0.546,0.539,2.0,-7.342,1.0,0.0267,0.000135,0.235,0.119,0.122,109.92,audio_features,6QPhpvO1pWDS91EsEmzsbc,spotify:track:6QPhpvO1pWDS91EsEmzsbc,https://api.spotify.com/v1/tracks/6QPhpvO1pWDS91EsEmzsbc,https://api.spotify.com/v1/audio-analysis/6QPhpvO1pWDS91EsEmzsbc,296227.0,4.0
Are You With Me - Radio Edit,Lost Frequencies,Less Is More,https://i.scdn.co/image/ab67616d0000b273d4ac33ef68e05b33837e0816,2glGP8kEfACgJdZ86kWxhN,0.763,0.608,5.0,-8.1,0.0,0.035,0.262,2.5e-05,0.12,0.393,121.02,audio_features,2glGP8kEfACgJdZ86kWxhN,spotify:track:2glGP8kEfACgJdZ86kWxhN,https://api.spotify.com/v1/tracks/2glGP8kEfACgJdZ86kWxhN,https://api.spotify.com/v1/audio-analysis/2glGP8kEfACgJdZ86kWxhN,138013.0,4.0
Ms. Jackson,Outkast,Stankonia,https://i.scdn.co/image/ab67616d0000b2732350e31bc346a6c20e9de166,0I3q5fE6wg7LIfHGngUTnV,0.843,0.806,4.0,-5.946,0.0,0.269,0.143,0.0,0.0771,0.613,94.948,audio_features,0I3q5fE6wg7LIfHGngUTnV,spotify:track:0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/audio-analysis/0I3q5fE6wg7LIfHGngUTnV,270507.0,4.0
Father Stretch My Hands Pt. 1,Kanye West,The Life Of Pablo,https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4,4KW1lqgSr8TKrvBII0Brf8,0.724,0.573,7.0,-4.113,1.0,0.0549,0.118,0.0,0.538,0.438,113.088,audio_features,4KW1lqgSr8TKrvBII0Brf8,spotify:track:4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/audio-analysis/4KW1lqgSr8TKrvBII0Brf8,135920.0,4.0
This Love,Maroon 5,Songs About Jane: 10th Anniversary Edition,https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e,6ECp64rv50XVz93WvxXMGF,0.712,0.862,5.0,-4.612,0.0,0.0378,0.0525,0.0,0.093,0.809,95.051,audio_features,6ECp64rv50XVz93WvxXMGF,spotify:track:6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/audio-analysis/6ECp64rv50XVz93WvxXMGF,206200.0,4.0
Little Talks,Of Monsters and Men,My Head Is An Animal,https://i.scdn.co/image/ab67616d0000b273cb3f67e8026e2e493a1e8262,2ihCaVdNZmnHZWt0fvAM7B,0.457,0.757,1.0,-5.177,1.0,0.032,0.0206,0.0,0.146,0.417,102.961,audio_features,2ihCaVdNZmnHZWt0fvAM7B,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/tracks/2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/audio-analysis/2ihCaVdNZmnHZWt0fvAM7B,266600.0,4.0
Good Days,SZA,SOS,https://i.scdn.co/image/ab67616d0000b2733097b1375ab17ae5bf302a0a,4PMqSO5qyjpvzhlLI5GnID,0.461,0.651,1.0,-8.81,0.0,0.0568,0.418,1.26e-05,0.782,0.383,121.07,audio_features,4PMqSO5qyjpvzhlLI5GnID,spotify:track:4PMqSO5qyjpvzhlLI5GnID,https://api.spotify.com/v1/tracks/4PMqSO5qyjpvzhlLI5GnID,https://api.spotify.com/v1/audio-analysis/4PMqSO5qyjpvzhlLI5GnID,278480.0,4.0
Romantic Homicide,d4vd,Romantic Homicide,https://i.scdn.co/image/ab67616d0000b273bd1a52b3d5903ee01c216da0,1xK59OXxi2TAAAbmZK0kBL,0.571,0.544,6.0,-10.613,1.0,0.0299,0.453,0.00805,0.322,0.216,132.052,audio_features,1xK59OXxi2TAAAbmZK0kBL,spotify:track:1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/tracks/1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/audio-analysis/1xK59OXxi2TAAAbmZK0kBL,132631.0,4.0
